"loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","pymnt_plan","url","desc","purpose","title","zip_code","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","mths_since_last_major_derog","policy_code","is_bad"
4800,4800,"36 months","13.61%",163.15,"C","C2","WILL-BURT","3 years","MORTGAGE",50000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=560361",NA,"credit_card","Credit Card Consolidation","446xx",12.5,0,"5/1/98",1,NA,NA,15,0,2688,23.2,23,FALSE,NA,1914,0
20000,15325,"36 months","8.88%",486.48,"B","B1","McFarland Cascade","10+ years","MORTGAGE",94200,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=617031","Borrower added on 11/16/10 > This loan is for consolidating my existing credit card loans. I've tried several times to ask for a lower rate but have been refused. The original APRs were as low as 12% but then were raised to over 22% with, apparently, no future reduction in rate regardless of balance or payment timeliness.<br/>","debt_consolidation","Debt Repayment","983xx",7.8,0,"9/1/80",2,NA,NA,5,0,20918,49.9,7,FALSE,NA,8661,0
2500,2500,"36 months","13.57%",84.93,"C","C3","Newark Emergency Services for Families","2 years","RENT",40000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=471850","Borrower added on 12/25/09 > As with my first loan, I would like to consildate my credit card debt into one, or rather two, monthly payments. This will allow me to experience less stress and anxiety of keeping track of several different bills on a monthly basis. Lending Club has been the greatest thing!<br/>","debt_consolidation","Consolidation2","070xx",7.89,0,"10/1/86",2,29,NA,7,0,1243,17.8,7,FALSE,NA,610,1
25000,25000,"60 months","11.49%",549.69,"B","B4","Bechtel","1 year","MORTGAGE",95000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=593189","Borrower added on 10/05/10 > This is for improvemnts to the house, windows and kitchen appliences<br/>","home_improvement","Title-HI","209xx",15.49,0,"2/1/90",0,NA,NA,15,0,35788,22.9,39,FALSE,NA,9481,0
17000,17000,"60 months","12.42%",381.78,"B","B4","Geotechnical Testing Services","10+ years","RENT",50000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=993953","Borrower added on 10/17/11 > I have been employed by the same company for over 10 years in a professional position.  I am planning to use this loan to consolidate the last of my credit card debt.  Along with paying off another loan this month, my monthly payments on loans and debt will be cut more than in half.  My plan is to pay this loan off within a year and a half.<br/> Borrower added on 10/17/11 > My current budget on debt payments is $900 per month, and my current plan is to pay a minimum of $700 per month on this loan while increasing my savings.  I do not have a car payment, nor plan to get a new car.<br/>","debt_consolidation","consolidation loan","847xx",25.18,0,"9/1/93",0,NA,NA,5,0,17617,85.5,20,FALSE,NA,8095,1
5000,5000,"36 months","6.62%",153.52,"A","A2","belvedere club","10+ years","MORTGAGE",40000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=891327","Borrower added on 09/20/11 > purchasing a small cabin, I need some extra money for a few improvements<br/> Borrower added on 09/20/11 > my income and employment are very stable<br/> Borrower added on 09/22/11 > This is a very safe investment, I always make my payments on time.<br/> Borrower added on 09/25/11 > Thank you to all who have helped fund my loan so far , you have made a very good decision.<br/>","home_improvement","cabin fix up","497xx",21.03,0,"8/1/99",3,NA,NA,11,0,1191,2.3,17,FALSE,NA,2326,0
1400,1225,"36 months","12.86%",41.2,"D","D1","Orlando Police department","2 years","RENT",45000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=355548","This loan is essentially to pay off the remaining balance of a credit card, which is at $4700. I just received a loan from lending club in the amount of $3375 and need this loan to make up the difference; any help would be greatly appreciated. I would also like to thank those that funded my original loan. I am truly grateful.   .","debt_consolidation","To pay off credit card","327xx",16.67,0,"5/1/96",4,NA,NA,5,0,21022,93,17,FALSE,NA,151,0
10000,10000,"36 months","15.27%",347.98,"C","C4","Aqua Sun Lawn and Landscaping","5 years","RENT",50000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1009763",NA,"other","Personal","282xx",7.99,1,"12/1/98",1,19,NA,3,0,97,13.9,9,FALSE,NA,5391,1
10000,10000,"60 months","14.17%",233.57,"C","C5","Troup County Schools LCMS","7 years","MORTGAGE",93600,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=718588","Borrower added on 04/03/11 > Home improvements<br/> Borrower added on 04/05/11 > I have been a teacher and a coach for the past 15 years.  I have been at my current school for nearly 7 years, with no plans of leaving.  My wife and I have been together for about 17 years, and we have 3 wonderful daughters.  My wife is a school counselor, and she has been in the field of counseling and social work for the past 14 years.  My wife and I are so excited about this process.  We are hopeful that investors will assist us in making our lovely home even better.  Thanks in advance for your help!<br/>","home_improvement","home improvements","302xx",20.01,0,"12/1/03",1,NA,114,12,1,364,16.5,18,FALSE,NA,5740,0
5000,5000,"36 months","9.99%",161.32,"B","B1","Knew Restaurant","6 years","RENT",35000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=751917",NA,"debt_consolidation","Monkey","606xx",21.98,0,"1/1/94",2,NA,NA,5,0,22805,53.7,18,FALSE,NA,2480,0
24000,24000,"60 months","21.36%",654.16,"F","F4","Skanska USA Civil NE","10+ years","MORTGAGE",125000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=874510","Borrower added on 09/06/11 > I am asking for the loan to consolidate all my credit card debt into one monthly payment.<br/>null","debt_consolidation","Debt Consolidation","080xx",8.37,1,"3/1/00",2,15,NA,18,0,13521,66.6,30,FALSE,NA,9226,1
12000,12000,"36 months","10.99%",392.81,"B","B3","State of Florida","2 years","RENT",39600,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=785282","Borrower added on 06/13/11 > Use of Funds:<br/>I plan to use this loan to pay off over $10,000 in debt acquired to finance my education.<br/><br/>Why I am a good borrower:<br/>I graduated with a bachelors in Finance and high GPA (3.8) and have been working in a stable job for the past 2 years. My potential for income growth is high given my finance/accounting background. I pay all my dates on time and to date have never been late on a payment.<br/><br/>Monthly Budget:<br/>My net monthly pay is $2,800; and my main monthly payments include $895 rent, $250 car payment, $200 in utilities, $100 credit cards, $300 in student loans.<br/><br/>Job stability:<br/>Since I work in a specialized accounting/finance job, my job is stable and I can expect to be employed for a long time and have many options if I decide to move on<br/>","debt_consolidation","Student debt elimination","331xx",21.21,0,"12/1/06",1,NA,NA,7,0,4602,53.5,21,FALSE,NA,6174,0
12000,12000,"36 months","11.83%",397.61,"B","B3","Blade Technologies","3 years","MORTGAGE",33600,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=475195","Borrower added on 01/08/10 > I have been a stay at home mom for almost 2 years now and I'm ready to begin chasing my dream of becoming a certified pet groomer!  First, I need the education.  I already have a job being kept for me and I can't wait for it as I love animals!  I've always been up on all of my bills.  In my new position, I'll be 1 of two groomers (the other being the owner) in a small grooming business with booming clientele.  Thank you so much for this opportunity!<br/> Borrower added on 01/09/10 > Due to some confusion about who is taking out this loan, I'd like to provide some more information.  My husband is taking out this loan and will be financially responsible.  I added the loan description from my point of view, not my husband's.  This appears to have been the wrong way to do it.  I assure you he is completely responsible for all aspects of this loan and can answer any questions you have.  Thank you very much for your consideration!<br/> Borrower added on 01/13/10 > Thanks to everyone for your help so far!  Just another push and my dream can be a reality!<br/>","educational","Petropolis","622xx",22.57,0,"1/1/94",0,NA,NA,10,0,5744,55.8,20,FALSE,NA,6222,0
5000,5000,"36 months","9.45%",160.05,"B","B1","The Sagemont School","3 years","RENT",40000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=282347","I currently have two credit cards with balances racked up from my recent college years.  I rarely use them for anything...except paying them off!  With one of them carrying an interest rate at 19.99%, I feel like I am trying to dig out of a never-ending hole!  I would love to pay them off and give my interest to someone who deserves it, rather than the credit card companies.","credit_card","want to say goodbye to credit cards","333xx",5.97,1,"6/1/00",1,13,0,7,0,3212,35.7,18,FALSE,NA,2455,0
10000,10000,"36 months","10.25%",323.85,"B","B2","SAVA Senior Care","7 years","RENT",53000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=497396",NA,"debt_consolidation","Fluffy","217xx",16.32,0,"12/1/90",2,26,NA,9,0,9066,15.9,21,FALSE,NA,5110,0
5000,5000,"36 months","16.70%",177.51,"E","E2","Self Employed","3 years","RENT",40900,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=432264","I run an entertainment industry consulting business. I consult on screenplays and productions. I have three primary goals with the loan:  I have a website which needs to be thoroughly revamped. One of the outcomes of this is to have space and a design that will attract advertisers for the website. The other is to place more advertisements on websites which will attract more clients.  This loan will be repaid through the income brought in through my advertisers and the new clients I bring in through my advertising. My advertising thus far has been very effective at bringing in new business; I just have not had the finances to advertise to the extent I want or that my business needs.  I also wish to consolidate/pay off the $5,000 in debt I currently hold. $4,000 has been debt from my business expenses and $1,000 is because I gave that card to my mom when she was going through a rough time with medical problems and her job last year.  Thank you for your consideration.","small_business","Business Needs to Grow","900xx",20.39,0,"4/1/98",0,NA,NA,13,0,5082,31.6,23,FALSE,NA,2274,0
7500,7500,"36 months","12.73%",251.75,"C","C1","stockers excavating llc","8 years","RENT",26400,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=480572","Borrower added on 01/29/10 > I need the loan to help with medical bills, & to help build good credit no bank will give me a loan because every thing I own is in my dads name. I just need someone to give me a chance to build my own credit so I can feel free. Thanks Jon.<br/>","debt_consolidation","stockers excavating","444xx",11.91,1,"4/1/96",2,8,NA,8,0,6202,33.7,20,FALSE,NA,3961,0
35000,35000,"60 months","14.27%",819.3,"C","C2","LaSalle Pattern inc","10+ years","MORTGAGE",98000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1029648","Borrower added on 11/18/11 >  We would like to consolidate our debt, We are putting into place a 5 year plan to pay off our debt. Consolidating our loans into a fixed 5 year plan will accomplish this for us.<br><br>","credit_card","Personal","613xx",17.72,0,"1/1/84",1,NA,NA,11,0,59189,80.3,41,FALSE,NA,9911,0
5000,5000,"36 months","14.72%",172.65,"C","C5","Baylor University","10+ years","MORTGAGE",44991.48,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=594379",NA,"debt_consolidation","Payoff CCs with lower interest rate","767xx",4,0,"9/1/94",2,69,NA,6,0,4720,82.8,10,FALSE,NA,2221,0
10750,10750,"36 months","16.00%",377.95,"E","E2","Suram Trading Corp","7 years","RENT",36000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=365851","I currently have $15k in debt and the banks that we're bailing out with our US tax dollars are rate jacking their variable rate credit cards. I would like to pay these guys off permanently and have only one payment each month and a fixed rate. With the simplified payment and lower rate I can easily clear the debt in 36 months.  I am a solid payer in good standing with all my creditors. I have no late payments with any creditors. In fact, I always pay my bills well before they are due and every loan I have ever had is in excellent standing and/or paid in full and zeroed out.   I work for one of Wal-Mart's top suppliers and my employment is stable and secure. I have been with my employer for seven years. I will start my eighth year with them in December.  I am available to answer any questions you might have and look forward to doing business with you.","credit_card","Consolidating To a Fixed Lower Rate","331xx",21.93,0,"7/1/05",0,NA,NA,12,0,15977,83.6,17,FALSE,NA,5916,0
35000,35000,"60 months","10.99%",760.82,"B","B3",NA,"10+ years","MORTGAGE",168000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=834105",NA,"credit_card","Wedding Expenses","926xx",14.35,0,"10/1/64",0,NA,NA,9,0,49843,22.9,21,FALSE,NA,9872,0
11000,11000,"36 months","13.79%",374.84,"C","C5","Procter and Gamble","1 year","RENT",69996,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=381482","Loan is to pay $11,000 taxes to IRS.","other","Taxes","727xx",14.8,1,"6/1/00",0,8,NA,14,0,10619,47.8,34,FALSE,NA,5975,0
20000,20000,"36 months","12.42%",668.31,"B","B4",NA,"4 years","MORTGAGE",90000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1045560","Borrower added on 11/29/11 > ...my home is a new construction home, a year old now; I chose to not have the backyard sodded and rejected the builder's <br><br>fairly plain patio upgrade.  So, as I mentioned in the title, I pretty much have free reign to do as I please.  It's been a <br><br>year now and it's time to get moving on it; there's 2000 square feet of nothingness back there.  I've applied the <br><br>appropriate herbicides to clear the wild brush and I've tilled and turned most of the land myself.  Now I need materials <br><br>and resources.  I'm currently taking bids for small pools.  Not sure if I'll go that route as they can get quite expensive, <br><br>but it's a bit of a dream.  I'm definitely doing a paverstone covered patio and some serious landscaping.  A moderate <br><br>fountain/pond is in the plans, as well. <br><br>I'm a good borrower because the trend of my life over the past five years would indicate such.  Five years ago, my credit <br><br>score was very poor.  It's currently plenty good enough for my listing to be accepted.  I've worked very hard since a short <br><br>tenure of financial ignorance to establish my creditworthiness.  I keep track of every dollar.  I can tell you the <br><br>remaining balances on all my debts, when payment on them is due, and the minimums required.  <br><br>I'm comfortable in the $650.00 payment range.  The initial lending club offer when I submitted my data was $25000.00 for <br><br>five years, paying $638.00 monthly.  I chose the alternate three-year, $20000.00 offer, paying $668.00 payment because it <br><br>just seemed like a better situation for all, including investors.<br><br>I've been in the same industry for four years now.  Work is stable and is expected to be for some time to come.<br><br>Thank you all for your consideration.  I'll try to answer any questions quickly and effectively.  <br>","home_improvement","Blank Backyard Canvas; Need Resources","762xx",8.41,0,"4/1/02",0,41,NA,9,0,3404,39.1,16,FALSE,NA,8501,0
500,500,"36 months","8.07%",15.69,"A","A4",NA,"< 1 year","RENT",18000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=164346","I currently live with my parents, study, and work part-time. The money will be used as additional funding to purchase a new computer .","other","buying a new computer","112xx",4.27,0,"11/1/03",0,0,0,4,0,0,0,4,FALSE,NA,1,0
7000,7000,"36 months","6.54%",214.68,"A","A4","Hancock County Schools","6 years","MORTGAGE",57000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=646636",NA,"home_improvement","persona help loan","310xx",17.73,0,"9/1/05",0,NA,NA,8,0,10141,46.3,10,FALSE,NA,3686,0
25000,15150,"36 months","10.36%",491.42,"B","B5","Lakehurst Naval base","2 years","MORTGAGE",66887,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=616473","Borrower added on 11/18/10 > Looking to Consolidate credit card debt into one payment.<br/> Borrower added on 11/22/10 > Job Stability: Government Employee currently at 66887 gross for year, On the first pay period of July will increase to 77500-79500 guaranteed. I have never missed a payment and would rather work two jobs then miss any. Monthly Agi after taxes, retirement deductions, health deductions is 3762 with an additional 1020-1250 from my wife's income. Mortgage is 1497,  monthly utilities are roughly 400. Debt payments are roughly 750. As stated originally this loan is to consolidate all debt listed into one payment in order to accelerate the payoff time.<br/>","debt_consolidation","Consloidation loan","087xx",11.89,0,"9/1/02",0,NA,NA,9,0,28447,47.2,14,FALSE,NA,9283,0
8000,8000,"60 months","15.58%",192.77,"D","D3","Wells Fargo Advisors","3 years","RENT",60000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=573794","Borrower added on 10/19/10 > Plan on using for medical bills incurred due to surgery.<br/>","medical","Sundin","926xx",12.92,0,"3/1/92",0,NA,NA,6,0,17072,93.3,8,FALSE,NA,4503,0
6000,6000,"36 months","13.92%",204.83,"C","C4","Yale New Haven Hospital","< 1 year","RENT",21000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=440257","Good day.. I appreciate the offer regarding my personal loan, hope you consider my application.. This will help our family to finish our project at home..  Jeff","home_improvement","personal loan","065xx",7.6,0,"5/1/05",4,NA,NA,3,0,3775,42.4,5,FALSE,NA,2952,0
15000,15000,"36 months","8.49%",473.45,"A","A5","The Jones Group USA, Inc","3 years","MORTGAGE",70000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=850164",NA,"debt_consolidation","Debt Payment","190xx",6.6,1,"11/1/90",0,3,NA,11,0,18438,29,30,FALSE,NA,7558,0
20000,20000,"36 months","11.71%",661.52,"B","B3","Oracle","3 years","MORTGAGE",120000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1037880","Borrower added on 11/22/11 > Looking to consolidate credit card debt at significantly lower interest rate in order to get out of debt faster.  Always made bill payments on time.<br>","debt_consolidation","Debt Consolidation","760xx",17.33,0,"10/1/90",0,NA,NA,15,0,47136,79.2,30,FALSE,NA,8479,0
5000,5000,"60 months","18.30%",127.79,"F","F1","NYS DCJS","3 years","OWN",104080,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=591397","Borrower added on 10/02/10 > Debt Consolidation to pay off higher interest credit<br/>","debt_consolidation","Debt Consolidation","120xx",12.35,0,"4/1/99",0,NA,NA,11,0,17255,95.9,20,FALSE,NA,2543,0
7600,7600,"36 months","16.29%",268.29,"D","D1",NA,"n/a","MORTGAGE",48000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=890515",NA,"debt_consolidation","Debt Consolidation","351xx",21.2,0,"1/1/99",2,NA,NA,11,0,11524,82.3,30,FALSE,NA,4070,1
1600,1600,"36 months","10.59%",52.08,"B","B2","Ecolab","8 years","MORTGAGE",36000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=776463",NA,"home_improvement","Home Improvement Loan","535xx",24.03,0,"12/1/96",0,NA,NA,7,0,15649,83.7,23,FALSE,NA,257,0
25000,25000,"36 months","7.49%",777.55,"A","A4","Bentley Systems Inc","10+ years","MORTGAGE",80000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=869340","Borrower added on 09/06/11 > FOR PURCHASE OF INVESTMENT PROPERTY<br/> Borrower added on 09/06/11 > LOAN FOR INVESTMENT PROPERTY<br/> Borrower added on 09/06/11 > INVESTMENT PROPERTY LOAN<br/>","major_purchase","Major Purchase","920xx",10.28,0,"7/1/89",1,NA,NA,5,0,90001,38.3,15,FALSE,NA,9458,0
25000,25000,"36 months","10.65%",814.34,"B","B2",NA,"10+ years","MORTGAGE",75000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=880642",NA,"small_business","Small Business Loan","427xx",26.83,0,"10/1/90",2,NA,NA,13,0,22110,44.3,41,FALSE,NA,9301,0
6100,6100,"60 months","10.99%",132.6,"B","B3","Bar S Foods","3 years","MORTGAGE",33276,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=863580","Borrower added on 08/26/11 > Loan for 2003 Honda Civic Hybrid<br/>null","car","2003 Honda Civic","850xx",9.63,0,"3/1/93",0,NA,NA,4,0,11962,89.9,15,FALSE,NA,3278,0
1000,1000,"60 months","11.12%",21.81,"B","B3","USPS","2 years","MORTGAGE",9600,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=547294","Borrower added on 07/20/10 > Purpose of loan:<br/>This loan will be used to pay bills and credit cards off. This loan will allow for additional time needed to get things figured out and to create a more stable financial environment.<br/><br/>My financial situation:<br/>I am a good candidate for this loan because I keep up with monthly payments on credit cards and loans. I understand the importance of making sure to keep up with payments and the effects that missed payments have on credit score. I also understand the importance of keeping up to date with loans and credit cards and keeping a clear line of communication with loan providers.<br/>","debt_consolidation","Paying off financial oversight.","840xx",19.75,0,"9/1/93",1,NA,NA,7,0,5308,22.1,11,FALSE,NA,76,0
6000,6000,"60 months","17.19%",149.73,"E","E3","Lydia Home Association","2 years","RENT",19200,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=560462","Borrower added on 08/11/10 > I currently owe a little over $6,000 in credit cards; 75% of the charges are for college tuition (fafsa denied me 3 times).  I have never been late or missed a payment and I have a good credit score.  I believe that I am financially responsible despite of my age and I greatly appreciate the help from you.  Thank you in advanced.<br/>","debt_consolidation","Debt Loan","606xx",9.19,0,"3/1/07",1,NA,NA,4,0,5758,67.7,10,FALSE,NA,3247,0
12000,12000,"36 months","13.35%",406.36,"C","C4","Immigration & Customs Enforcement","3 years","RENT",42500,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=608370","Borrower added on 11/02/10 > I am planning on having a wedding some time next year.  The money will help me with purchasing an engagement ring, wedding ring and any additional costs that may arise for this occassion.<br/><br/>Thank you in advance for your support!<br/>","major_purchase","Major Purchase Loan","207xx",15.76,0,"3/1/03",0,NA,NA,7,0,6775,97.7,7,FALSE,NA,6278,0
35000,35000,"60 months","17.51%",879.47,"E","E4","IBM","10+ years","MORTGAGE",160000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=678088","Borrower added on 03/14/11 > I purchased a 3800 sqft 5bdrm 4.5 bath home in South Charlotte from a distressed seller.  I am putting about $100K in repairs and upgrades, and expect it will be worth around $500K - $600K.  I plan to occupy the home with my soon to be bride after renovations are complete.  We both have very stable jobs and incomes.  Please let me know if you have any questions.<br/> Borrower added on 03/22/11 > Thank you for all of your support thus far.  I should mention we purchased the home for $275K, and I put 20% down.  I also paid my car off.  I am renting my condominium when we take occupancy in July.  I have never missed a payment to any creditor in my life.  <br/><br/>Please let me know if you have any questions, for we are hoping to have this as much funded as possible.<br/>","home_improvement","Rising Meadow Home Improvement","282xx",8.62,0,"10/1/98",1,NA,NA,9,0,119970,85.7,35,FALSE,NA,9944,0
3000,3000,"60 months","17.51%",75.39,"E","E4","Sensata Technologies","1 year","RENT",62040,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=712011",NA,"moving","Loan for apartment deposit for a student","028xx",5.61,0,"10/1/07",3,NA,NA,6,0,1704,81.1,7,FALSE,NA,1046,0
9000,9000,"36 months","11.99%",298.89,"B","B5","2D LAR BN, USMC","7 years","RENT",39600,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=811646",NA,"debt_consolidation","Debt Consolidation Loan","285xx",19.03,0,"1/1/93",1,58,NA,9,0,8939,59.6,27,FALSE,NA,4762,0
14500,14500,"36 months","7.90%",453.71,"A","A4","General Motors LLC","5 years","RENT",162000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1017393","Borrower added on 11/08/11 > Funds will be used to pay down credit card debt.  I have two credit cards, both with an APR of 15.24%.<br><br>I expect to have a balance of about $5,000 left on the cards following the paydown (applying for a larger loan would have increased my interest rate).<br><br>Monthly expenses run approximately $6,500 - $7,500 per month.<br>","debt_consolidation","Debt Consolidation","068xx",4.8,0,"10/1/95",1,NA,NA,5,0,0,0,14,FALSE,NA,7229,0
13200,13200,"36 months","13.47%",447.78,"C","C4","power and process, inc","2 years","RENT",40000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=387910","Id like to pay off my credit card debt completely and have a low monthly payment because i want to buy my girlfriend of 3yrs a ring and with lower monthly payments i can save for it faster.  I accumulated the debt from when i was younger and had the silly mind set that a credit card is like free money.  I have greatly learned from that. I just want to be done with credit cards. I am a great candidate for a loan because i have never had a late payment in my life. I always paid more then double the min. monthly payments. I dont have kids or dependents. I live rent free with family in a big house. (I do labor work like cutting grass, work on their cars, take care of the home, etc. in exchange for rent free living.)  I have a very stable and well paying job which ive been at for almost 3yrs.  Im a work horse. Ive never been unemployed since ive started working at 16yrs old. I would greatly apprieciate the help.","debt_consolidation","Pay off credit card debt","065xx",12.72,0,"2/1/05",2,NA,NA,4,0,9721,30.9,4,FALSE,NA,6906,0
9700,9700,"36 months","15.01%",336.31,"F","F1","Froedtert Hospital","10+ years","MORTGAGE",62000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=155218","I will use this loan to pay off a higher interest credit card.","credit_card","Pay Off a Higher Rate Credit Card","532xx",17.03,3,"2/1/82",4,13,0,23,0,15780,20.2,51,FALSE,NA,5068,0
35000,35000,"60 months","19.91%",925.54,"E","E4","CSS Building Services","9 years","RENT",73000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=970684","Borrower added on 09/29/11 > Loan is to consolidate all my credit cards to one bill. I have no late payments in my payment history with all my credit cards and I am currently making payments totaling higher than the monthly payment on this loan. This loan will help me save money and also help me be debt free in five years. I have a stable job for nine years and counting.<br/>","debt_consolidation","credit fix","070xx",22.64,0,"2/1/99",0,NA,NA,10,0,22669,85.5,15,FALSE,NA,9967,0
35000,22975,"60 months","11.99%",510.96,"B","B5","US Military","10+ years","MORTGAGE",93600,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=870119",NA,"small_business","Dance for a Purpose","781xx",13.26,0,"11/1/96",2,NA,NA,11,0,20029,39.3,32,FALSE,NA,9885,0
5000,5000,"36 months","10.59%",162.73,"B","B2","Drew Ford Inc","10+ years","OWN",40000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=757135",NA,"home_improvement","improvement","620xx",23.1,0,"7/1/92",1,NA,NA,5,0,7146,71.5,23,FALSE,NA,2020,0
10000,10000,"36 months","12.61%",335.07,"C","C2","Doug Nylund Construction","9 years","OWN",40800,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=617426","Borrower added on 11/20/10 > I am recently divorced and looking to relocate. I have worked hard to rebuild my credit which has not always been stellar. Current monthly expenses average 700 monthly so I can well afford the terms of this loan. I have been with same employer for 9 and half years and consider myself a valued employee<br/>","moving","moving loan","083xx",11.85,1,"8/1/96",1,7,NA,4,0,592,84.6,20,FALSE,NA,5255,0
2000,2000,"36 months","10.65%",65.15,"B","B2","Disney","5 years","MORTGAGE",16800,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=992339",NA,"vacation","Vacation Loan","338xx",5.57,0,"8/1/07",0,NA,NA,4,0,1968,50.5,5,FALSE,NA,344,0
8375,8375,"60 months","12.68%",189.19,"C","C1","monterey financial services","9 years","MORTGAGE",33120,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=662943","Borrower added on 01/27/11 > looking to consolidate credit card debt into a lower apr loan to pay off the debt. Will pay it off in under 5 years.<br/>","debt_consolidation","pay off credit cards","925xx",12.54,0,"6/1/00",2,47,NA,10,0,7864,27.9,16,FALSE,NA,4565,0
24000,24000,"36 months","17.15%",857.46,"F","F3","Macquarie Holdings","5 years","RENT",221796,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=360016","Purpose of loan: The purpose of this loan is to pay off my credit card debt.    My financial situation: I am a worthy borrower with good credit rating (712), income level, and payment history.  I have been employed with the same company for 5 years and my salary is $170,000 annually, not including bonuses.  Additionally, I have $2,400 in rental income from an investment property.  I had a Prosper loan in December 2006 that I paid off in 14 months. Thank you in advance for your assistance in helping me comsolidate some debt and cancel some credit cards.","debt_consolidation","Pay off credit cards *credit score 712*","347xx",12.7,0,"2/1/00",6,NA,NA,14,0,40099,52.8,31,FALSE,NA,9149,0
14000,14000,"36 months","10.37%",454.18,"B","B3","Navy","4 years","RENT",46800,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=731149",NA,"debt_consolidation","Debt loan","983xx",19.15,0,"11/1/04",0,36,NA,6,0,2807,29.9,20,FALSE,NA,6995,0
